aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|5,Mid|5,1078,0.21729365306121934,0.23457699999926263
Mid|5,Right|8,157,0.09306260509553685,0.10053299999981391
Right|8,Mid|5,149,0.13022093959730013,0.13404399999944872
Mid|5,Right|4,125,0.10777167999997618,0.10053299999981391
Right|4,Mid|5,121,0.11188823966940693,0.10053299999981391
Mid|5,Right|2,119,0.10560217647057356,0.1005330000007234
Right|2,Mid|5,114,0.11317338596494378,0.10053400000015245
Mid|5,Right|1,111,0.10355233333332246,0.10053299999981391
Right|1,Mid|5,106,0.12266327358494616,0.13404399999944872
Mid|2,Mid|5,78,0.22125917948725168,0.23457700000017212
Right|7,Mid|5,75,0.10098010666663565,0.10053299999981391
Mid|5,Right|7,73,0.10374665753434248,0.1005330000007234
Mid|5,Mid|2,71,0.21145039436623206,0.23457700000017212
Mid|1,Mid|5,44,0.21477561363636513,0.23457700000017212
Mid|5,Mid|1,40,0.23381769999994048,0.23457749999988664
Mid|2,Mid|2,39,0.21825169230760366,0.23457700000017212
Right|5,Mid|5,35,0.11968234285720558,0.1340440000003582
Mid|5,Right|5,33,0.10256424242423677,0.06702300000051764
Mid|1,Mid|1,29,0.21262206896548816,0.23457700000017212
Mid|4,Mid|5,28,0.20106671428574632,0.20106699999996636
Mid|5,Mid|4,26,0.20493338461535762,0.20106699999996636
Mid|1,Mid|2,21,0.1787257619048649,0.20106600000053731
Right|2,Right|2,16,0.04398337499998206,0.0
Mid|2,Right|2,16,0.11938324999994165,0.10053300000026866
Right|2,Mid|2,15,0.1407466666666854,0.13404499999978725
Right|8,Right|8,15,0.020106666666652017,0.0
Mid|5,Right|9,14,0.11489507142856123,0.11728850000008606
Mid|2,Mid|1,14,0.2058538571428861,0.20106600000008257
Right|4,Right|4,14,0.031117357142907816,0.0
Right|9,Mid|5,13,0.13920007692321143,0.13404499999978725
Right|1,Right|1,12,0.025133250000029268,0.0
Mid|5,Mid|6,12,0.25691833333356345,0.20106650000025184
Mid|2,Right|8,12,0.15638508333328596,0.13404449999961798
Mid|5,Dashboard|5,12,0.24295541666659423,0.23457749999988664
Right|1,Mid|2,11,0.06397581818179209,0.0335110000005443
Mid|4,Mid|4,11,0.18888063636371621,0.23457699999926263
Mid|2,Right|1,10,0.08377759999984846,0.0670220000001791
Mid|6,Mid|5,10,0.21111959999998361,0.21782149999989997
Right|7,Right|7,10,0.040213299999959415,0.0
Right|8,Mid|2,10,0.11058669999983976,0.13404449999961798
Right|1,Mid|1,9,0.10425677777776501,0.10053400000015245
Right|4,Mid|2,8,0.06702212499999405,0.06702199999972436
Right|2,Mid|1,8,0.10891099999992093,0.11728899999980058
Left|3,Mid|5,8,0.12566662499989434,0.0670220000001791
Mid|1,Mid|4,8,0.18012199999998302,0.20106600000008257
Dashboard|5,Mid|5,8,0.22619987500013394,0.2178225000002385
Mid|4,Mid|1,7,0.29681257142861533,0.23457700000017212
Mid|2,Mid|4,7,0.20585371428569488,0.20106699999996636
Right|8,Right|7,7,0.1005332857144562,0.1340440000003582
