aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|5,Mid|5,2927,0.2203102114793266,0.23457799999960116
Left|9,Mid|5,80,0.11477572499998132,0.10053400000015245
Mid|5,Left|9,78,0.10311112820522211,0.1005330000007234
Mid|5,Left|8,76,0.10494280263159644,0.10053400000015245
Left|8,Mid|5,74,0.12453458108108395,0.10053400000015245
Mid|6,Mid|6,54,0.21037551851858788,0.20106699999996636
Dashboard|4,Dashboard|4,45,0.16085348888902648,0.13404500000069675
Mid|5,Mid|6,34,0.23753470588219308,0.23457799999960116
Mid|6,Mid|5,32,0.2345779374999779,0.23457799999960116
Left|3,Mid|5,26,0.11213346153845823,0.1005330000007234
Mid|5,Left|3,25,0.12332104000008258,0.13404500000069675
Dashboard|4,Mid|5,24,0.24155933333327084,0.23457799999960116
Mid|5,Dashboard|4,23,0.2506051739129243,0.23457799999960116
Left|6,Mid|5,19,0.1481546842106151,0.16755600000033155
Mid|5,Left|6,19,0.14109952631559664,0.10053299999890442
Left|2,Mid|5,17,0.17149811764669293,0.20106699999996636
Mid|5,Left|2,16,0.09843906250011969,0.1005330000007234
Mid|5,Right|1,14,0.08377764285718772,0.0670220000010886
Right|1,Mid|5,14,0.14122564285714492,0.15080050000051415
Mid|2,Mid|5,13,0.22684484615400344,0.20106699999996636
Mid|5,Mid|2,12,0.16476283333334626,0.16755550000016228
Right|8,Mid|5,10,0.10053349999980128,0.1005330000007234
Mid|5,Right|8,10,0.1139379000005647,0.11728900000071008
Left|8,Left|8,9,0.0,0.0
Mid|5,Right|4,8,0.14242237500002375,0.13404500000069675
Right|7,Mid|5,7,0.11489542857192905,0.10053400000106194
Right|4,Mid|5,7,0.07659685714263885,0.10053299999890442
Mid|2,Mid|2,7,0.22500328571394285,0.23457699999926263
Right|2,Mid|5,6,0.0670221666669022,0.08377800000016578
Mid|5,Right|7,6,0.08936299999974533,0.08377800000016578
Mid|5,Right|2,6,0.13962999999997314,0.13404450000052748
Left|9,Left|9,5,0.0,0.0
Mid|5,Dashboard|6,3,0.3127706666661349,0.33511100000032457
Dashboard|4,Left|7,3,0.13404433333319807,0.16755600000033155
Mid|3,Left|2,3,0.01117066666665778,0.0
Dashboard|6,Left|4,3,0.08936300000035165,0.10053400000106194
Dashboard|6,Dashboard|4,3,0.23457833333365366,0.23457799999960116
Dashboard|4,Left|3,3,0.11170399999961471,0.13404500000069675
Mid|5,Mid|3,2,0.20106599999962782,0.20106599999962782
Mid|2,Dashboard|6,2,0.16755600000033155,0.16755600000033155
Mid|5,Left|5,2,0.15080049999960465,0.15080049999960465
Dashboard|6,Dashboard|6,2,0.11728900000071008,0.11728900000071008
Dashboard|4,Left|5,2,0.05026649999945221,0.05026649999945221
Left|2,Dashboard|6,2,0.0502665000012712,0.0502665000012712
Left|4,Mid|5,2,0.13404449999961798,0.13404449999961798
Left|3,Dashboard|4,2,0.18431150000014895,0.18431150000014895
Left|2,Left|2,2,0.0,0.0
Dashboard|9,Mid|5,2,0.13404449999961798,0.13404449999961798
