aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|8,Mid|8,2883,0.22311626396115283,0.23457700000017212
Left|8,Mid|8,211,0.13483826540279242,0.1340440000003582
Mid|8,Left|8,205,0.10396600000000568,0.10053299999981391
Mid|8,Left|9,142,0.1047810352112886,0.10053299999981391
Left|9,Mid|8,141,0.11883349645391873,0.10053400000015245
Mid|8,Left|6,55,0.09322165454543045,0.0670220000001791
Left|6,Mid|8,51,0.13010164705890787,0.1340440000003582
Mid|8,Mid|7,40,0.21949737500003721,0.20106699999996636
Mid|7,Mid|8,40,0.2354151249999404,0.23457700000017212
Mid|7,Mid|7,34,0.22472108823528877,0.23457700000017212
Left|8,Left|8,28,0.02273964285716699,0.0
Mid|8,Left|7,27,0.11790937037043207,0.1005330000007234
Left|7,Mid|8,27,0.08439818518524624,0.10053299999981391
Mid|8,Left|5,26,0.0915108846154628,0.0670220000001791
Mid|8,Mid|5,24,0.23178487499997877,0.23457700000017212
Left|5,Mid|8,23,0.1369581304347578,0.16755499999999302
Mid|5,Mid|8,21,0.22659857142852638,0.23457699999926263
Mid|7,Left|8,18,0.10611827777777055,0.08377749999999651
Mid|6,Mid|6,16,0.1905940624999971,0.20106600000008257
Mid|8,Mid|2,14,0.2633009285712952,0.26808849999952145
Mid|2,Mid|2,14,0.1292569285715867,0.1005330000007234
Left|9,Left|9,12,0.013962916666666084,0.0
Left|2,Mid|8,12,0.15638491666656287,0.16755550000016228
Mid|8,Mid|1,12,0.290429166666551,0.2680889999996907
Mid|8,Left|2,11,0.0761616363638082,0.0670220000001791
Mid|1,Mid|8,10,0.27814160000016275,0.2680884999999762
Mid|2,Mid|8,10,0.27479059999996025,0.23457799999960116
Left|6,Left|6,9,0.04468144444439935,0.0
Left|8,Mid|7,9,0.10798011111112121,0.10053299999981391
Mid|1,Mid|1,9,0.11915044444443386,0.10053299999981391
Mid|5,Mid|5,8,0.1466106249998802,0.15079949999972087
Mid|7,Left|9,7,0.11968228571445902,0.1005330000007234
Mid|4,Mid|8,6,0.20665133333325988,0.23457699999926263
Left|9,Mid|7,6,0.15079983333331862,0.16755550000016228
Left|6,Mid|7,6,0.13404433333334964,0.15079999999989013
Mid|8,Mid|4,5,0.22787520000001676,0.20106699999996636
Right|8,Mid|8,5,0.08712860000014189,0.0335110000005443
Mid|1,Mid|2,5,0.13404420000006212,0.1005330000007234
Mid|6,Mid|9,5,0.18095980000016426,0.20106600000053731
Mid|5,Left|8,5,0.08042659999991883,0.0670220000001791
Mid|4,Mid|4,5,0.21447079999979907,0.20106699999996636
Mid|9,Mid|6,4,0.2010659999998552,0.21782149999944522
Left|8,Mid|5,4,0.10891124999989188,0.10053349999998318
Mid|2,Left|3,4,0.13404449999984536,0.15080049999960465
Mid|8,Right|8,4,0.12566649999985202,0.13404449999961798
Mid|1,Left|2,4,0.05864424999958828,0.05026649999945221
Dashboard|7,Mid|1,3,0.011170333333514767,0.0
Left|5,Mid|1,3,0.12287399999968329,0.10053299999981391
Left|3,Mid|8,3,0.1452143333335698,0.16755499999999302
Left|1,Mid|8,3,0.17872566666634762,0.16755599999942206
Left|5,Mid|7,3,0.12287366666654027,0.16755499999999302
Mid|2,Mid|1,3,0.12287366666654027,0.1340440000003582
Mid|2,Left|6,3,0.18989566666641622,0.16755499999999302
Left|9,Mid|5,3,0.1898959999998624,0.10053299999981391
Mid|9,Mid|8,3,0.22340700000010352,0.23457700000017212
Right|4,Mid|8,3,0.0670220000001791,0.0335110000005443
Right|7,Mid|8,3,0.12287366666684345,0.0670220000001791
Right|4,Mid|6,3,0.29042933333342563,0.33511100000032457
Mid|8,Right|7,3,0.23457766666645816,0.20106599999962782
Left|7,Left|7,2,0.2010664999997971,0.2010664999997971
Left|3,Right|1,2,0.13404450000007273,0.13404450000007273
Left|2,Mid|1,2,0.11728850000008606,0.11728850000008606
Left|5,Left|5,2,0.0,0.0
Mid|5,Mid|4,2,0.23457749999988664,0.23457749999988664
Mid|6,Mid|2,2,0.23457749999988664,0.23457749999988664
Mid|5,Mid|7,2,0.13404450000007273,0.13404450000007273
Mid|2,Left|8,2,0.10053300000026866,0.10053300000026866
Mid|9,Mid|9,2,0.15079999999989013,0.15079999999989013
Left|6,Mid|2,2,0.25133350000032806,0.25133350000032806
Mid|1,Left|3,2,0.10053299999981391,0.10053299999981391
Left|8,Left|9,2,0.10053349999998318,0.10053349999998318
Mid|8,Right|4,2,0.10053349999998318,0.10053349999998318
Right|8,Right|8,2,0.0,0.0
Left|3,Mid|2,1,0.1005330000007234,0.1005330000007234
