aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|5,Mid|5,4207,0.222765618730694,0.23457699999926263
Mid|4,Mid|4,295,0.21458449491523332,0.20106699999996636
Mid|5,Right|8,198,0.09731752020201329,0.10053299999981391
Right|8,Mid|5,189,0.12677473015872467,0.13404399999944872
Mid|4,Mid|5,165,0.2177205151514334,0.23457699999926263
Mid|5,Mid|4,165,0.20553467878796777,0.23457699999926263
Mid|5,Right|2,155,0.1037762709677296,0.10053299999981391
Mid|5,Left|8,155,0.1068030193548874,0.1005330000007234
Left|8,Mid|5,151,0.11407082781452058,0.1005330000007234
Right|2,Mid|5,148,0.11503870270271856,0.11728899999980058
Mid|5,Right|4,145,0.10839104827582874,0.10053299999981391
Mid|5,Right|1,142,0.10737708450701383,0.10053300000026866
Right|4,Mid|5,141,0.11360495744679772,0.1005330000007234
Right|1,Mid|5,138,0.11364629710150426,0.10053299999981391
Right|7,Mid|5,109,0.10606721100916604,0.10053299999981391
Mid|5,Right|7,108,0.1082904351852297,0.10053399999924295
Mid|2,Mid|5,100,0.21614654999997585,0.2010670000004211
Left|9,Mid|5,95,0.11570144210515872,0.1005330000007234
Mid|5,Left|9,94,0.11194123404259293,0.1005330000007234
Mid|5,Mid|2,93,0.2093542688172586,0.20106699999996636
Mid|2,Mid|2,72,0.21084062499998404,0.20106699999996636
Mid|1,Mid|5,45,0.21372626666666797,0.23457700000017212
Left|3,Mid|5,44,0.11805040909063212,0.10053299999890442
Mid|5,Mid|1,42,0.2330559999999466,0.23457749999988664
Mid|5,Left|3,41,0.10707192682949847,0.1005330000007234
Right|5,Mid|5,38,0.12522555263161084,0.1340440000003582
Mid|5,Right|5,35,0.10436308571430085,0.10053299999981391
Left|6,Mid|5,33,0.11779645454528993,0.10053399999924295
Mid|1,Mid|1,31,0.21079554838703893,0.23457699999926263
Mid|5,Left|6,30,0.1061183333333247,0.10053399999924295
Mid|5,Dashboard|5,29,0.24507351724135112,0.23457800000051066
Dashboard|4,Dashboard|4,29,0.1687108965518213,0.2010660000014468
Mid|4,Left|9,25,0.10589512000020478,0.10053400000106194
Mid|1,Mid|2,22,0.21934531818194294,0.20106650000025184
Dashboard|5,Mid|5,22,0.2239149545455141,0.2178225000002385
Left|8,Mid|4,22,0.09596354545456878,0.06702250000125787
Left|8,Left|8,21,0.00797880952380919,0.0
Mid|5,Mid|6,21,0.23776904761923237,0.20106699999996636
Mid|6,Mid|5,20,0.20441754999997103,0.20106600000053731
Left|2,Mid|5,19,0.11993426315798149,0.1005330000007234
Mid|5,Left|2,19,0.15697315789451463,0.13404499999887776
Left|9,Mid|4,18,0.11542694444415247,0.13404399999853922
Right|2,Right|2,17,0.04139611764704194,0.0
Right|8,Right|8,17,0.01774117647057531,0.0
Mid|2,Right|2,16,0.11938324999994165,0.10053300000026866
Mid|4,Left|8,16,0.10262781250014541,0.1340440000003582
Mid|2,Mid|1,16,0.23248325000002978,0.20106650000025184
Mid|5,Right|9,16,0.11100537500004748,0.11728850000008606
Right|4,Right|4,16,0.02722768750004434,0.0
Right|9,Mid|5,15,0.13627853333346138,0.13404499999978725
Right|2,Mid|2,15,0.1407466666666854,0.13404499999978725
Right|1,Right|1,14,0.021542785714310803,0.0
Mid|5,Dashboard|4,14,0.25851399999964997,0.26808899999923597
Mid|4,Left|6,13,0.07733338461534564,0.0670220000010886
Dashboard|4,Mid|5,13,0.25777776923097495,0.23457800000051066
Mid|2,Right|8,12,0.15638508333328596,0.13404449999961798
Right|7,Right|7,12,0.03351108333329952,0.0
Left|7,Mid|5,12,0.09494799999977961,0.083777500000906
Left|5,Mid|5,12,0.13125158333302048,0.15079949999926612
Dashboard|5,Left|4,11,0.08834745454524554,0.1005330000007234
Mid|1,Mid|4,11,0.19192709090905488,0.20106699999996636
Mid|2,Mid|4,11,0.2071592727272053,0.20106699999996636
Left|6,Mid|4,11,0.14622999999995623,0.10053299999890442
Right|1,Mid|2,11,0.06397581818179209,0.0335110000005443
Right|3,Mid|5,11,0.10357954545443962,0.10053299999981391
Dashboard|5,Dashboard|5,10,0.13739570000007006,0.13404499999978725
Right|8,Mid|2,10,0.11058669999983976,0.13404449999961798
Mid|4,Mid|1,10,0.27143990000004126,0.21782200000006924
Mid|5,Right|3,10,0.09718200000006619,0.08377749999999651
Mid|5,Left|7,10,0.1306934000000183,0.13404450000052748
Mid|2,Right|1,10,0.08377759999984846,0.0670220000001791
Right|1,Mid|1,9,0.10425677777776501,0.10053400000015245
Left|2,Mid|4,8,0.07121099999949365,0.06702199999926961
Right|2,Mid|1,8,0.10891099999992093,0.11728899999980058
Right|4,Mid|2,8,0.06702212499999405,0.06702199999972436
Dashboard|8,Dashboard|5,7,0.15319342857128504,0.16755499999999302
Left|3,Left|3,7,0.0,0.0
Mid|4,Left|3,7,0.1436190000006588,0.1340440000003582
Left|9,Left|9,7,0.014361857142700631,0.0
Mid|5,Dashboard|8,7,0.22979028571431367,0.23457800000051066
Mid|4,Left|2,7,0.13883157142871433,0.1340440000003582
Right|8,Right|7,7,0.1005332857144562,0.1340440000003582
Left|3,Mid|4,7,0.11010799999972473,0.13404399999853922
Dashboard|4,Left|5,7,0.09574599999957302,0.06702199999926961
Right|8,Mid|1,6,0.1619703333334049,0.18431099999997969
Left|4,Mid|5,6,0.1619706666666995,0.13404499999978725
Right|8,Mid|4,6,0.0781925000001138,0.0502665000003617
Dashboard|5,Mid|1,6,0.050266666666630044,0.03351100000008955
Right|7,Right|4,6,0.12287399999998645,0.08377749999999651
Dashboard|5,Left|5,6,0.12287383333356654,0.10053300000026866
Mid|6,Mid|6,6,0.1954811666664682,0.21782200000006924
Left|3,Mid|2,5,0.1742577999997593,0.20106599999962782
Mid|6,Mid|2,5,0.18766219999997702,0.20106599999962782
Right|2,Dashboard|5,5,0.15415099999991072,0.13404499999978725
Mid|4,Right|1,5,0.16755540000012842,0.16755600000033155
Mid|4,Right|8,5,0.02680880000007164,0.033510999999634805
Mid|5,Left|5,5,0.22787520000001676,0.16755499999999302
Left|6,Left|6,5,0.0,0.0
Mid|4,Mid|2,5,0.227875800000038,0.23457800000051066
Mid|4,Left|7,5,0.15415099999991072,0.16755499999999302
Left|5,Dashboard|4,5,0.04691540000058012,0.033511000001453795
Left|8,Mid|2,5,0.10053320000006352,0.1005330000007234
Mid|2,Right|4,5,0.10053319999988161,0.033510999999634805
Mid|1,Dashboard|5,5,0.08712880000020959,0.10053400000015245
Mid|1,Right|8,5,0.09383079999988694,0.10053299999981391
Mid|2,Dashboard|5,5,0.20776860000005398,0.16755499999999302
Dashboard|5,Left|2,5,0.12734199999977136,0.13404399999944872
Mid|1,Right|4,4,0.05026674999999159,0.016755499999817403
Mid|4,Dashboard|5,4,0.06702199999995173,0.08377749999999651
Mid|1,Left|5,4,0.06702224999980899,0.08377799999971103
Mid|2,Dashboard|8,4,0.04188900000008289,0.0
Dashboard|5,Mid|4,4,0.07540000000017244,0.0670220000001791
Dashboard|5,Right|5,4,0.05026674999999159,0.03351100000008955
Left|5,Dashboard|5,4,0.0,0.0
Left|9,Left|8,4,0.08377775000008114,0.10053299999981391
Right|1,Right|4,4,0.03351099999986218,0.033510999999634805
Right|4,Right|7,4,0.016755499999817403,0.016755499999817403
Right|4,Mid|1,4,0.05864425000004303,0.03351100000008955
Right|7,Mid|1,4,0.1926887499998884,0.15079949999972087
Dashboard|7,Dashboard|4,4,0.1172887499992612,0.11728899999889109
Dashboard|5,Mid|2,4,0.20106674999988172,0.20106699999996636
Mid|6,Right|8,3,0.11170399999991787,0.13404499999978725
Mid|4,Right|5,3,0.08936266666660231,0.0670220000001791
Mid|2,Left|8,3,0.12287399999998645,0.1340440000003582
Mid|1,Right|1,3,0.1563846666667814,0.16755499999999302
Mid|3,Mid|5,3,0.15638466666647824,0.16755499999999302
Left|7,Mid|4,3,0.044681333333452734,0.033511000001453795
Mid|1,Right|2,3,0.1340446666669474,0.13404499999978725
Dashboard|4,Mid|4,3,0.1452146666661065,0.13404399999853922
Right|8,Mid|6,3,0.03351099999993797,0.033510999999634805
Right|8,Right|4,3,0.17872600000040015,0.20106700000087585
Right|1,Right|2,3,0.011170666666960946,0.0
Mid|6,Right|1,3,0.1787253333335078,0.16755499999999302
Left|2,Left|2,3,0.07819266666653372,0.0
Dashboard|8,Mid|4,3,0.055852000000110515,0.0670220000001791
Dashboard|5,Right|1,3,0.0670220000001791,0.0670220000001791
Right|5,Right|8,3,0.08936300000004849,0.0670220000001791
Right|1,Dashboard|5,3,0.1563846666667814,0.1340440000003582
