aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|5,Mid|5,8336,0.22160895309501158,0.23457700000108161
Mid|8,Mid|8,2884,0.22312023821081944,0.23457700000017212
Mid|5,Left|8,315,0.10787383492065096,0.1005330000007234
Left|8,Mid|5,306,0.11619373529409285,0.10053349999998318
Mid|4,Mid|4,288,0.21607663194441468,0.20106699999996636
Left|9,Mid|5,226,0.11921655309728586,0.10053399999924295
Mid|5,Left|9,218,0.10729700000006274,0.1005330000007234
Left|8,Mid|8,211,0.13483826540279242,0.1340440000003582
Mid|8,Left|8,205,0.10396600000000568,0.10053299999981391
Mid|8,Left|9,142,0.1047810352112886,0.10053299999981391
Left|9,Mid|8,141,0.11883349645391873,0.10053400000015245
Mid|5,Mid|4,140,0.20657189285725508,0.23457699999926263
Mid|4,Mid|5,137,0.22063499999990033,0.23457699999926263
Left|3,Mid|5,105,0.10915047619039667,0.10053299999890442
Mid|5,Left|3,98,0.11831474489810383,0.1340440000003582
Mid|6,Mid|6,94,0.2024927553192201,0.20106699999996636
Dashboard|4,Dashboard|4,86,0.15859333720937832,0.13404500000069675
Left|8,Left|8,65,0.012888861538494193,0.0
Mid|5,Mid|6,64,0.22672368749987015,0.23457799999960116
Mid|6,Mid|5,62,0.2210653387095766,0.23457799999960116
Left|6,Mid|5,61,0.12745209836057406,0.13404399999853922
Mid|5,Left|6,60,0.11393774999998338,0.10053349999998318
Mid|8,Left|6,55,0.09322165454543045,0.0670220000001791
Mid|2,Mid|2,52,0.19139988461545096,0.20106699999996636
Dashboard|4,Mid|5,51,0.24837658823529565,0.2680880000007164
Left|6,Mid|8,51,0.13010164705890787,0.1340440000003582
Mid|5,Left|2,50,0.11527831999992486,0.10053349999998318
Left|2,Mid|5,49,0.14019948979582797,0.13404499999887776
Mid|5,Mid|2,47,0.1910844893617592,0.2010660000014468
Mid|5,Dashboard|4,46,0.2578900434781763,0.2513330000001588
Mid|2,Mid|5,43,0.2057426976742051,0.20106699999996636
Mid|8,Mid|7,40,0.21949737500003721,0.20106699999996636
Mid|7,Mid|8,40,0.2354151249999404,0.23457700000017212
Mid|7,Mid|7,34,0.22472108823528877,0.23457700000017212
Mid|5,Right|1,29,0.10977779310369756,0.1005330000007234
Right|1,Mid|5,29,0.11902234482746782,0.13404399999853922
Left|9,Left|9,27,0.021099555555472896,0.0
Left|7,Mid|8,27,0.08439818518524624,0.10053299999981391
Mid|8,Left|7,27,0.11790937037043207,0.1005330000007234
Mid|8,Left|5,26,0.0915108846154628,0.0670220000001791
Mid|8,Mid|5,26,0.22426638461540557,0.21782200000006924
Mid|4,Left|9,25,0.10589512000020478,0.10053400000106194
Left|7,Mid|5,24,0.0977407499998056,0.0670220000001791
Mid|5,Right|8,24,0.09913708333366837,0.08377800000016578
Mid|5,Mid|8,23,0.2200073913042576,0.23457699999926263
Left|8,Mid|4,23,0.10053326086958607,0.06702300000142714
Left|5,Mid|8,23,0.1369581304347578,0.16755499999999302
Right|8,Mid|5,23,0.13404460869566284,0.13404499999887776
Mid|5,Right|4,23,0.12675965217393872,0.1340440000003582
Right|4,Mid|5,22,0.09596363636369047,0.10053299999981391
Mid|5,Left|7,21,0.12606566666666671,0.1340440000003582
Left|9,Mid|4,19,0.1146431052628893,0.13404399999853922
Mid|7,Left|8,18,0.10611827777777055,0.08377749999999651
Mid|4,Left|8,17,0.10250458823547352,0.1340440000003582
Left|6,Left|6,16,0.025133312499974636,0.0
Mid|4,Left|6,14,0.08377778571424901,0.06702250000125787
Mid|8,Mid|2,14,0.2633009285712952,0.26808849999952145
Right|7,Mid|5,12,0.08936316666707474,0.06702300000051764
Left|6,Mid|4,12,0.13404416666662655,0.10053299999890442
Mid|8,Mid|1,12,0.290429166666551,0.2680889999996907
Left|2,Mid|8,12,0.15638491666656287,0.16755550000016228
Dashboard|7,Dashboard|4,11,0.11576554545453374,0.10053399999924295
Mid|8,Left|2,11,0.0761616363638082,0.0670220000001791
Mid|5,Right|7,11,0.11271918181806871,0.10053399999924295
Right|2,Mid|5,10,0.07707560000017111,0.06702299999960815
Dashboard|4,Left|5,10,0.08042659999955504,0.050266999999621476
Mid|1,Mid|8,10,0.27814160000016275,0.2680884999999762
Mid|1,Mid|1,10,0.13069309999991674,0.10053349999998318
Mid|2,Mid|8,10,0.27479059999996025,0.23457799999960116
Mid|5,Right|2,10,0.13739589999986493,0.13404450000052748
Mid|5,Dashboard|7,9,0.2755359999997988,0.23457799999960116
Left|8,Mid|7,9,0.10798011111112121,0.10053299999981391
Left|5,Mid|5,9,0.16383177777748237,0.16755600000033155
Mid|4,Left|2,8,0.12566650000019308,0.10053299999981391
Mid|5,Left|5,8,0.13404449999984536,0.11728900000071008
Mid|2,Left|3,7,0.1101079999995948,0.13404499999887776
Left|2,Mid|4,7,0.07659671428518777,0.06702199999926961
Mid|4,Left|3,7,0.1436190000006588,0.1340440000003582
Mid|7,Left|9,7,0.11968228571445902,0.1005330000007234
Left|3,Left|3,7,0.01436199999989185,0.0
Dashboard|4,Left|3,6,0.08936316666646842,0.10053349999998318
Left|9,Mid|7,6,0.15079983333331862,0.16755550000016228
Left|3,Mid|4,6,0.12287416666640638,0.15079999999943539
Mid|8,Mid|4,6,0.21782200000006924,0.18431150000014895
Mid|4,Mid|8,6,0.20665133333325988,0.23457699999926263
Left|5,Dashboard|4,6,0.07819250000041696,0.033511000001453795
Left|2,Left|2,6,0.03909633333326686,0.0
Left|6,Mid|7,6,0.13404433333334964,0.15079999999989013
Left|8,Mid|2,6,0.10053333333356325,0.10053350000089267
Dashboard|4,Left|7,5,0.10723539999962668,0.06702199999926961
