aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|5,Mid|5,2954,0.2213732481381174,0.23457700000017212
Right|1,Mid|5,103,0.12656120388348727,0.10053299999981391
Mid|5,Right|1,102,0.11564604901958078,0.13404399999944872
Mid|5,Dashboard|5,63,0.2010664285714902,0.20106599999962782
Right|2,Mid|5,63,0.10478847619041128,0.10053299999981391
Mid|5,Right|2,60,0.11393770000008771,0.13404399999944872
Dashboard|5,Mid|5,38,0.24251434210526368,0.23457800000051066
Mid|4,Mid|5,32,0.20944424999990474,0.2178219999996145
Mid|5,Mid|4,28,0.20345999999991754,0.20106600000053731
Mid|2,Mid|5,22,0.21629872727279773,0.16755499999999302
Mid|1,Mid|5,18,0.16569350000008853,0.18431099999997969
Mid|5,Mid|2,18,0.2010662777778028,0.20106650000025184
Dashboard|5,Left|4,15,0.07372426666673466,0.10053299999981391
Dashboard|5,Dashboard|5,15,0.14968286666662606,0.13404499999978725
Mid|5,Right|8,13,0.09022200000002228,0.0670220000001791
Right|1,Right|1,13,0.0231999999999831,0.0
Right|8,Mid|5,12,0.1173969166666969,0.11728899999934583
Right|4,Mid|5,11,0.20411272727282762,0.1340440000003582
Mid|5,Mid|1,11,0.30159954545450257,0.20106699999996636
Mid|5,Dashboard|8,10,0.22452400000001943,0.23457700000017212
Left|4,Mid|5,9,0.18244933333335212,0.16755600000033155
Mid|5,Right|4,9,0.08936288888889976,0.0335110000005443
Mid|5,Right|7,9,0.10798011111112121,0.0670220000001791
Right|2,Right|2,8,0.012566624999976739,0.0
Dashboard|5,Mid|1,8,0.07539987500001644,0.0670220000001791
Dashboard|5,Mid|4,8,0.0712111250001044,0.05026700000007622
Right|7,Mid|5,7,0.12446957142856263,0.13404399999944872
Mid|2,Dashboard|5,6,0.0837776666667196,0.11728850000008606
Right|6,Dashboard|5,5,0.04021320000010746,0.0
Dashboard|5,Mid|2,5,0.06057579999996961,0.03351199999997334
Mid|2,Mid|2,5,0.20106660000001284,0.16755600000033155
Left|5,Mid|5,5,0.22117299999990792,0.16755499999999302
Left|2,Mid|5,4,0.1843109999997523,0.16755549999970754
Dashboard|5,Right|2,4,0.16755575000001954,0.1675559999998768
Dashboard|5,Left|2,4,0.05864425000004303,0.03351100000008955
Left|4,Dashboard|5,4,0.050266499999906955,0.050266499999906955
Right|5,Right|5,4,0.12566625000022213,0.10053300000026866
Dashboard|5,Right|6,4,0.0670220000001791,0.0502665000003617
Mid|5,Mid|3,4,0.2513332499997887,0.2680884999999762
Mid|4,Dashboard|5,4,0.016755499999817403,0.0
Mid|5,Mid|6,4,0.2261997500002053,0.2345775000003414
Right|3,Mid|5,4,0.7539987499997096,0.16755549999970754
Mid|5,Right|9,4,0.15917750000016895,0.08377749999999651
Mid|4,Mid|4,4,0.17593275000035646,0.18431050000026516
Dashboard|8,Dashboard|5,4,0.15917750000016895,0.16755499999999302
Right|9,Mid|5,3,0.12287399999968329,0.10053299999981391
Right|4,Right|4,3,0.06702233333332212,0.0
Mid|6,Mid|6,3,0.13404433333319807,0.20106599999962782
Mid|6,Mid|5,3,0.12287433333343263,0.13404499999978725
Mid|4,Mid|1,3,0.1787256666666508,0.20106699999996636
Left|5,Dashboard|5,3,0.044681333333149574,0.0
Mid|5,Right|3,3,0.11170366666677485,0.1340440000003582
Dashboard|5,Left|3,3,0.055852333332950366,0.06702299999960815
Dashboard|5,Left|5,3,0.11170366666677485,0.13404500000069675
Dashboard|5,Right|5,3,0.06702199999987594,0.06702199999926961
Left|8,Left|8,2,0.40213249999987966,0.40213249999987966
Dashboard|8,Mid|2,2,0.06702250000034837,0.06702250000034837
Mid|5,Left|5,2,0.33511100000032457,0.33511100000032457
Dashboard|5,Mid|3,2,0.0502665000003617,0.0502665000003617
Dashboard|5,Mid|6,2,0.06702199999972436,0.06702199999972436
Right|6,Mid|5,2,0.05026700000007622,0.05026700000007622
Right|8,Right|8,2,0.0,0.0
Right|8,Right|5,2,0.11728849999963131,0.11728849999963131
Right|8,Mid|2,2,0.10053299999981391,0.10053299999981391
Right|1,Dashboard|5,2,0.25133350000032806,0.25133350000032806
Right|2,Mid|2,2,0.11728849999963131,0.11728849999963131
Right|2,Dashboard|5,2,0.016755499999817403,0.016755499999817403
Right|5,Dashboard|5,2,0.10053300000026866,0.10053300000026866
Mid|1,Mid|1,2,0.13404399999990346,0.13404399999990346
Mid|1,Right|2,2,0.13404450000052748,0.13404450000052748
Mid|5,Left|4,2,0.23457700000017212,0.23457700000017212
Mid|5,Right|6,2,0.20106699999996636,0.20106699999996636
Mid|8,Mid|5,2,0.21782200000006924,0.21782200000006924
Mid|9,Mid|5,2,0.21782149999944522,0.21782149999944522
Mid|6,Right|4,2,0.15080000000034488,0.15080000000034488
Mid|6,Left|4,2,0.0502665000003617,0.0502665000003617
Left|4,Mid|4,2,0.06702199999972436,0.06702199999972436
Left|4,Mid|2,2,0.0670220000001791,0.0670220000001791
Mid|2,Mid|4,2,0.16755549999970754,0.16755549999970754
Mid|3,Mid|5,2,0.25133299999970404,0.25133299999970404
Mid|1,Dashboard|5,2,0.0,0.0
