aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|2,Mid|2,524,0.2123158282442775,0.23457799999960116
Mid|5,Mid|5,185,0.22008714594593512,0.23457799999960116
Mid|5,Mid|2,64,0.2099685468750323,0.23457799999960116
Mid|2,Mid|5,63,0.2015989841269373,0.20106700000087585
Left|3,Mid|2,22,0.13556799999994176,0.134045000000242
Mid|2,Left|3,20,0.07707574999999452,0.06702249999989363
Left|8,Mid|2,19,0.0952422631578788,0.10053299999981391
Mid|2,Left|8,19,0.10406110526309931,0.13404399999944872
Mid|2,Left|6,17,0.07096494117649854,0.03351199999997334
Left|6,Mid|2,15,0.13627860000002937,0.16755499999999302
Mid|5,Left|8,11,0.11576627272725917,0.10053400000015245
Left|8,Mid|5,11,0.11881218181819846,0.1340440000003582
Mid|1,Mid|1,9,0.20851388888907726,0.23457799999960116
Left|9,Mid|5,9,0.13404477777789403,0.16755600000033155
Mid|2,Left|9,9,0.13776811111094706,0.16755499999999302
Left|2,Mid|2,9,0.0893631111109951,0.06702199999926961
Mid|2,Left|2,8,0.12566687500032003,0.1508005000000594
Mid|4,Mid|4,8,0.22620049999989078,0.2178225000002385
Left|3,Left|3,7,0.047873142857107656,0.0
Left|9,Mid|2,7,0.08617171428548838,0.06702299999960815
Mid|5,Left|3,7,0.09574657142872768,0.10053400000015245
Mid|5,Left|9,7,0.07659757142859494,0.06702299999960815
Left|3,Mid|5,6,0.11170416666664096,0.10053400000015245
Mid|5,Mid|4,6,0.18989666666675475,0.20106699999996636
Mid|1,Mid|2,6,0.21223750000005262,0.2345780000000559
Mid|2,Right|1,5,0.11393819999993866,0.13404499999978725
Mid|5,Left|2,4,0.12566675000016403,0.11728900000025533
Left|8,Left|8,4,0.0,0.0
Left|5,Mid|1,3,0.08936300000004849,0.0670220000001791
Right|8,Mid|2,3,0.11170433333336405,0.13404499999978725
Right|1,Mid|2,3,0.12287400000028963,0.1005330000007234
Mid|2,Mid|3,3,0.16755600000002838,0.20106699999996636
Mid|2,Mid|1,3,0.14521533333330203,0.13404499999978725
Left|5,Mid|2,3,0.1563850000002276,0.1340440000003582
Left|6,Mid|5,3,0.08936300000004849,0.0335110000005443
Mid|2,Right|8,3,0.11170399999991787,0.10053400000015245
Left|2,Mid|5,2,0.21782249999978376,0.21782249999978376
Right|4,Mid|2,2,0.2178225000002385,0.2178225000002385
Mid|5,Left|6,2,0.3686230000002979,0.3686230000002979
Mid|4,Mid|2,2,0.13404450000007273,0.13404450000007273
Mid|4,Left|6,2,0.05026700000053097,0.05026700000053097
Right|1,Mid|5,2,0.08377800000016578,0.08377800000016578
Mid|8,Mid|5,2,0.4691565000002811,0.4691565000002811
Mid|3,Mid|2,2,0.21782249999978376,0.21782249999978376
Mid|1,Left|5,2,0.1005339999996977,0.1005339999996977
Left|6,Left|5,2,0.11728949999996985,0.11728949999996985
Mid|2,Right|4,2,0.016755499999817403,0.016755499999817403
Mid|2,Dashboard|4,2,0.33511150000049383,0.33511150000049383
Mid|4,Mid|5,2,0.1675559999998768,0.1675559999998768
Left|6,Mid|7,1,0.4356449999995675,0.4356449999995675
Left|6,Left|6,1,0.0,0.0
Left|6,Mid|1,1,0.16755599999942206,0.16755599999942206
Left|6,Mid|4,1,0.10053299999981391,0.10053299999981391
Dashboard|4,Mid|4,1,0.10053400000015245,0.10053400000015245
Dashboard|5,Left|8,1,0.033510999999634805,0.033510999999634805
Left|2,Mid|1,1,0.23457799999960116,0.23457799999960116
Dashboard|1,Mid|2,1,0.26808899999923597,0.26808899999923597
Dashboard|3,Left|8,1,0.40213499999936175,0.40213499999936175
Dashboard|4,Dashboard|1,1,0.16755600000033155,0.16755600000033155
Dashboard|4,Dashboard|4,1,0.13404499999978725,0.13404499999978725
Dashboard|4,Left|6,1,0.0,0.0
Left|6,Left|8,1,0.2680899999995745,0.2680899999995745
Left|2,Left|6,1,0.0,0.0
Dashboard|9,Mid|2,1,0.26808900000014546,0.26808900000014546
Dashboard|7,Dashboard|4,1,0.13404499999978725,0.13404499999978725
Dashboard|5,Left|4,1,0.03351199999997334,0.03351199999997334
Left|3,Left|6,1,0.13404500000069675,0.13404500000069675
Left|4,Dashboard|3,1,0.0,0.0
Left|4,Mid|5,1,0.10053299999981391,0.10053299999981391
Left|8,Mid|4,1,0.20106699999996636,0.20106699999996636
Left|8,Mid|1,1,0.06702300000051764,0.06702300000051764
Left|7,Mid|5,1,0.10053299999981391,0.10053299999981391
Left|8,Dashboard|5,1,0.16755600000033155,0.16755600000033155
Mid|2,Left|7,1,0.10053400000015245,0.10053400000015245
Mid|3,Dashboard|9,1,0.0,0.0
Mid|2,Right|7,1,0.10053299999981391,0.10053299999981391
Mid|2,Mid|4,1,0.6367119999995339,0.6367119999995339
Mid|1,Left|8,1,0.13404399999944872,0.13404399999944872
Mid|1,Left|2,1,0.0,0.0
Left|8,Right|6,1,0.6032020000002376,0.6032020000002376
Left|9,Left|9,1,0.0,0.0
Left|8,Right|4,1,0.7037369999998191,0.7037369999998191
Mid|2,Dashboard|7,1,0.0,0.0
Mid|2,Left|4,1,0.30160200000045734,0.30160200000045734
Mid|2,Left|5,1,0.13404499999978725,0.13404499999978725
Mid|3,Mid|3,1,0.10053299999981391,0.10053299999981391
Mid|5,Left|5,1,0.10053400000015245,0.10053400000015245
Mid|5,Dashboard|5,1,0.33511300000009214,0.33511300000009214
Mid|4,Mid|8,1,0.43564599999990605,0.43564599999990605
Mid|4,Mid|1,1,0.06702199999926961,0.06702199999926961
Mid|4,Left|8,1,0.06702300000051764,0.06702300000051764
Mid|4,Left|3,1,0.0335110000005443,0.0335110000005443
Mid|5,Mid|8,1,1.4744909999999436,1.4744909999999436
Mid|8,Mid|8,1,0.10053400000015245,0.10053400000015245
Mid|7,Mid|4,1,0.13404499999978725,0.13404499999978725
Right|4,Right|4,1,0.0,0.0
Right|4,Mid|5,1,0.6367129999998724,0.6367129999998724
Right|5,Left|3,1,0.804269999999633,0.804269999999633
Right|5,Right|5,1,0.2345789999999397,0.2345789999999397
Right|6,Right|5,1,0.2010680000003049,0.2010680000003049
Right|7,Mid|2,1,0.13404500000069675,0.13404500000069675
