aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|5,Mid|5,71,0.2166421549295848,0.23457699999971737
Mid|2,Mid|2,60,0.19492291666667824,0.20106699999996636
Mid|2,Mid|5,14,0.1962793571428847,0.21782249999978376
Mid|5,Mid|2,13,0.1933332307692301,0.20106699999996636
Mid|5,Left|8,8,0.1424222499999246,0.1675559999998768
Left|8,Mid|5,6,0.06143700000006902,0.05026650000013433
Left|3,Mid|5,5,0.08042679999998655,0.0670220000001791
Mid|5,Left|3,3,0.11170333333332867,0.13404399999990346
Mid|1,Mid|2,3,0.49149633333324044,0.301600000000235
Mid|2,Mid|1,3,0.2569183333334877,0.20106600000008257
Mid|2,Mid|3,3,0.4244740000000699,0.26808900000014546
Mid|2,Right|1,2,0.1675554999999349,0.1675554999999349
Left|8,Left|8,2,0.0,0.0
Left|8,Mid|2,2,0.11728850000008606,0.11728850000008606
Dashboard|8,Mid|2,2,0.13404399999990346,0.13404399999990346
Dashboard|5,Mid|5,2,0.23457800000028328,0.23457800000028328
Mid|2,Dashboard|8,2,0.0837779999999384,0.0837779999999384
Right|2,Mid|2,2,0.720488499999874,0.720488499999874
Mid|2,Left|8,2,0.23457749999988664,0.23457749999988664
Right|1,Mid|2,2,0.03351100000008955,0.03351100000008955
Mid|5,Dashboard|5,2,0.15080049999983203,0.15080049999983203
Right|4,Mid|2,2,0.5864444999999705,0.5864444999999705
Dashboard|3,Left|3,1,0.0,0.0
Left|5,Left|3,1,0.1340440000003582,0.1340440000003582
Left|3,Right|2,1,0.0,0.0
Left|6,Mid|2,1,0.0,0.0
Left|6,Left|6,1,0.0,0.0
Dashboard|9,Dashboard|3,1,0.301600000000235,0.301600000000235
Dashboard|4,Mid|5,1,0.13404499999978725,0.13404499999978725
Dashboard|5,Left|1,1,0.0670220000001791,0.0670220000001791
Dashboard|5,Dashboard|5,1,0.20106600000008257,0.20106600000008257
Dashboard|6,Dashboard|9,1,0.23457799999960116,0.23457799999960116
Dashboard|5,Dashboard|4,1,0.20106600000008257,0.20106600000008257
Mid|2,Left|3,1,0.13404399999990346,0.13404399999990346
Mid|2,Left|6,1,0.20106600000008257,0.20106600000008257
Mid|2,Dashboard|5,1,0.23457799999960116,0.23457799999960116
Left|6,Mid|5,1,0.10053299999981391,0.10053299999981391
Left|8,Left|5,1,0.0,0.0
Left|6,Right|4,1,0.5696889999999257,0.5696889999999257
Left|8,Left|6,1,0.7372439999999187,0.7372439999999187
Left|8,Mid|4,1,0.0670220000001791,0.0670220000001791
Left|6,Mid|4,1,0.10053300000026866,0.10053300000026866
Left|1,Dashboard|5,1,0.10053299999981391,0.10053299999981391
Left|2,Mid|2,1,0.13404399999990346,0.13404399999990346
Left|3,Mid|1,1,0.13404399999990346,0.13404399999990346
Mid|3,Mid|3,1,0.10053299999981391,0.10053299999981391
Mid|2,Mid|4,1,0.20106600000008257,0.20106600000008257
Mid|3,Mid|2,1,0.10053299999981391,0.10053299999981391
Mid|2,Right|2,1,0.1340440000003582,0.1340440000003582
Mid|5,Dashboard|6,1,0.16755499999999302,0.16755499999999302
Mid|4,Mid|5,1,0.10053299999981391,0.10053299999981391
Mid|4,Left|8,1,0.1675559999998768,0.1675559999998768
Mid|4,Left|3,1,0.1675559999998768,0.1675559999998768
Mid|3,Mid|7,1,0.26808900000014546,0.26808900000014546
Mid|3,Right|1,1,0.0,0.0
Mid|3,Mid|5,1,0.16755499999999302,0.16755499999999302
Mid|5,Left|6,1,0.134045000000242,0.134045000000242
Mid|5,Right|4,1,0.0,0.0
Mid|5,Mid|6,1,0.1675559999998768,0.1675559999998768
Mid|5,Left|2,1,0.10053299999981391,0.10053299999981391
Mid|6,Mid|2,1,0.2680879999998069,0.2680879999998069
Mid|7,Mid|2,1,0.6702219999997396,0.6702219999997396
Mid|6,Mid|3,1,0.20106699999996636,0.20106699999996636
Right|1,Mid|6,1,0.0670220000001791,0.0670220000001791
Right|4,Right|4,1,0.0,0.0
