aoi_id,next_aoi,transition_count,mean_duration,median_duration
Mid|5,Mid|5,1316,0.2118525463525855,0.20106800000007752
Mid|2,Mid|2,447,0.19829312304250685,0.20106799999985014
Mid|2,Mid|5,181,0.20921320994474985,0.20106699999996636
Mid|5,Mid|2,175,0.20221572000000637,0.20106800000007752
Mid|5,Left|8,61,0.09339150819670947,0.10053299999981391
Left|8,Mid|5,57,0.13874745614034428,0.13404399999990346
Left|3,Mid|5,32,0.1864060624999908,0.15080000000000382
Mid|5,Left|3,29,0.10168879310347244,0.10053300000004128
Left|9,Mid|5,27,0.12163255555554786,0.10053300000004128
Mid|5,Left|9,27,0.0968096296295934,0.06702199999995173
Mid|2,Left|3,20,0.0988576500000022,0.08377749999999651
Left|8,Mid|2,18,0.14149116666668407,0.10053349999998318
Left|3,Mid|2,18,0.12287405555553556,0.10053349999986949
Mid|2,Left|6,15,0.09159739999997024,0.10053299999981391
Mid|2,Left|8,14,0.11010814285711083,0.1005329999999276
Mid|5,Left|6,14,0.12925714285714612,0.15079950000006193
Left|6,Mid|5,14,0.08366214285706519,0.06702199999995173
Left|6,Mid|2,13,0.10568923076924036,0.10053299999981391
Mid|1,Mid|1,13,0.2165324615384634,0.20106600000008257
Mid|5,Left|2,12,0.10332575000002937,0.13404400000001715
Mid|5,Right|1,12,0.13125149999994315,0.13404399999990346
Right|1,Mid|5,11,0.10357972727278635,0.0670220000001791
Left|2,Mid|5,11,0.12795118181818246,0.13404400000013084
Mid|6,Mid|6,9,0.14149144444442957,0.10053399999992507
Right|2,Mid|5,9,0.07074555555555485,0.03351100000008955
Left|2,Mid|2,7,0.08617142857139827,0.03351100000008955
Left|3,Left|3,7,0.0335112857142771,0.0
Mid|3,Mid|3,7,0.16755599999997425,0.13404399999990346
Mid|5,Right|2,7,0.12446985714291259,0.10053400000015245
Mid|3,Mid|2,7,0.20585385714285362,0.20106600000008257
Mid|5,Mid|6,6,0.1898963333332707,0.184310999999866
Mid|2,Mid|3,6,0.23457700000002055,0.2680879999999206
Mid|2,Left|2,5,0.06702199999999721,0.03351100000008955
Left|8,Left|8,5,0.0,0.0
Mid|2,Right|2,5,0.06702239999995072,0.06702199999995173
Mid|2,Left|9,5,0.09383060000000114,0.10053300000004128
Mid|5,Left|7,5,0.08712840000002871,0.03351100000008955
Dashboard|4,Dashboard|4,4,0.13404425000004494,0.11728850000008606
Right|1,Mid|2,4,0.10053349999998318,0.1005329999999276
Right|2,Mid|2,4,0.22620124999997415,0.20106799999996383
Mid|6,Mid|2,4,0.24295575000002145,0.2513329999999314
Mid|2,Mid|1,4,0.32673224999996364,0.2848434999999654
Left|7,Mid|5,4,0.10891099999997778,0.11728900000002795
Left|9,Mid|2,4,0.10053325000001223,0.06702250000000731
Mid|3,Mid|6,3,0.30160033333322644,0.30160099999989143
Mid|5,Mid|4,3,0.31276966666670586,0.30160000000000764
Mid|6,Mid|3,3,0.13404500000001462,0.13404500000001462
Mid|2,Right|1,3,0.03351099999993797,0.03351099999986218
Left|2,Left|2,3,0.0,0.0
Mid|1,Mid|2,3,0.17872600000009697,0.20106600000008257
Dashboard|4,Mid|2,3,0.24574733333323215,0.3015989999998965
Mid|6,Mid|5,3,0.23457700000002055,0.20106600000008257
Left|7,Dashboard|7,2,0.13404449999995904,0.13404449999995904
Dashboard|7,Mid|2,2,0.1340455000000702,0.1340455000000702
Left|9,Left|9,2,0.0,0.0
Left|6,Mid|3,2,0.10053349999998318,0.10053349999998318
Dashboard|4,Mid|5,2,0.2680880000000343,0.2680880000000343
Left|6,Left|6,2,0.0,0.0
Left|3,Mid|1,2,0.3015980000000127,0.3015980000000127
Right|1,Right|1,2,0.08377749999999651,0.08377749999999651
Mid|5,Right|7,2,0.18431149999992158,0.18431149999992158
Mid|5,Dashboard|4,2,0.1843105000000378,0.1843105000000378
Mid|4,Mid|5,2,0.20106599999996888,0.20106599999996888
Right|1,Left|3,2,0.050266499999906955,0.050266499999906955
Mid|5,Mid|1,2,0.30160099999989143,0.30160099999989143
Mid|2,Dashboard|7,2,0.0,0.0
Mid|1,Left|3,2,0.2848429999999098,0.2848429999999098
Left|9,Left|6,2,0.0,0.0
Mid|1,Mid|5,2,0.35186450000003333,0.35186450000003333
Mid|2,Dashboard|4,2,0.20106599999996888,0.20106599999996888
Left|6,Mid|1,1,0.16755400000010923,0.16755400000010923
Left|6,Left|3,1,0.10053400000015245,0.10053400000015245
Left|6,Left|2,1,0.0670230000000629,0.0670230000000629
Left|3,Right|2,1,0.03351099999986218,0.03351099999986218
Left|2,Mid|3,1,0.16755699999998797,0.16755699999998797
Dashboard|7,Left|7,1,0.0670230000000629,0.0670230000000629
Dashboard|5,Mid|5,1,0.2680880000000343,0.2680880000000343
Dashboard|7,Dashboard|4,1,0.06702199999995173,0.06702199999995173
Dashboard|5,Dashboard|3,1,0.20106800000007752,0.20106800000007752
Dashboard|4,Left|5,1,0.06702199999995173,0.06702199999995173
Dashboard|3,Left|3,1,0.10053399999992507,0.10053399999992507
Dashboard|5,Dashboard|5,1,0.06702199999995173,0.06702199999995173
Left|1,Mid|5,1,0.20106799999985014,0.20106799999985014
Dashboard|9,Mid|2,1,0.2010649999999714,0.2010649999999714
Left|2,Dashboard|9,1,0.0,0.0
Left|7,Mid|3,1,0.10053400000015245,0.10053400000015245
Left|2,Right|1,1,0.03351099999986218,0.03351099999986218
Left|3,Left|2,1,0.0,0.0
Left|3,Mid|6,1,0.03351100000008955,0.03351100000008955
Left|3,Right|1,1,0.0670220000001791,0.0670220000001791
Mid|1,Left|6,1,0.40213199999993776,0.40213199999993776
Left|9,Right|1,1,0.0,0.0
Left|8,Left|9,1,0.0,0.0
Left|6,Dashboard|5,1,2.3793060000000423,2.3793060000000423
Left|5,Dashboard|4,1,0.03351100000008955,0.03351100000008955
Left|5,Mid|2,1,0.10053399999992507,0.10053399999992507
Left|6,Right|2,1,0.03350999999997839,0.03350999999997839
Mid|4,Left|8,1,0.03351099999986218,0.03351099999986218
Mid|2,Mid|6,1,0.0670220000001791,0.0670220000001791
Mid|2,Left|7,1,0.10053399999992507,0.10053399999992507
Mid|2,Left|5,1,0.13404500000001462,0.13404500000001462
Mid|4,Mid|4,1,0.10053300000004128,0.10053300000004128
Mid|3,Left|6,1,0.1340460000001258,0.1340460000001258
Mid|2,Right|4,1,0.10053400000015245,0.10053400000015245
Mid|3,Left|1,1,0.03351100000008955,0.03351100000008955
Mid|3,Left|2,1,0.0670230000000629,0.0670230000000629
Mid|5,Dashboard|5,1,0.2680880000000343,0.2680880000000343
Mid|3,Right|1,1,0.33510999999998603,0.33510999999998603
Mid|5,Right|8,1,0.10053300000004128,0.10053300000004128
Mid|5,Right|4,1,0.0,0.0
Right|1,Left|2,1,0.10053300000004128,0.10053300000004128
Mid|6,Left|9,1,0.03351100000008955,0.03351100000008955
Right|1,Right|4,1,0.10053300000004128,0.10053300000004128
Right|2,Mid|3,1,0.20106600000008257,0.20106600000008257
Right|2,Right|2,1,0.0,0.0
Right|4,Left|3,1,0.06702199999995173,0.06702199999995173
Right|4,Mid|2,1,0.06702299999983552,0.06702299999983552
Right|4,Mid|5,1,0.16755600000010418,0.16755600000010418
Right|4,Right|4,1,0.0,0.0
Right|7,Mid|2,1,0.5026700000000801,0.5026700000000801
Right|7,Mid|5,1,0.06702199999995173,0.06702199999995173
Right|8,Mid|5,1,0.13404400000013084,0.13404400000013084
